"filename", "language", "C#", "YAML", "XML", "Docker", "Ignore", "Markdown", "TypeScript JSX", "JSON", "TypeScript", "Terraform", "terraform-vars", "JSON with Comments", "JavaScript", "PostCSS", "HTML", "comment", "blank", "total"
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Data/PatientDbContext.cs", "C#", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/LS.PatientApi.csproj", "XML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Mapping/MappingConfig.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Migrations/20251029031106_Initialization_LS.PatientApi.Designer.cs", "C#", 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 82, 297
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Migrations/20251029031106_Initialization_LS.PatientApi.cs", "C#", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 190
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Migrations/PatientDbContextModelSnapshot.cs", "C#", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 294
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Dtos/ContactInformationDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Dtos/LabResultDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Dtos/MedicalRecordDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Dtos/PasswordGeneratorDto.cs", "C#", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 56
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Dtos/PatientDto.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Dtos/PrescriptionDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Entities/ContactInformation.cs", "C#", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 35
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Entities/LabResult.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Entities/MedicalRecord.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 25
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Entities/Patient.cs", "C#", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 50
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Model/Entities/Prescription.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Program.cs", "C#", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 121
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Services/IServices/IPatientRepository.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Services/PatientRepository.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/CommonContstant.cs", "C#", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/CommonRepository/BaseRepository.cs", "C#", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 93
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/CommonRepository/IBaseRepository.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 25
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Configuration/AwsSettings.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Events/AuditLogPublisher.cs", "C#", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 55
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Interfaces/IAuditLogPublisher.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Interfaces/ITenantProvider.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/LS.Shared.csproj", "XML", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Middleware/TenantMiddleware.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 87
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Model/Dtos/AuditLogEventDto.cs", "C#", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Model/Dtos/PasswordGeneratorDto.cs", "C#", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 56
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Model/Dtos/TenantDto.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Model/Entities/MultiTenantEntity.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/ResultDto.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Services/TenantProvider.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Shared/Services/WorkerTenantProvider.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 29
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Constants/TenantConstant.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Controllers/Errors/TenantApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Controllers/TenantController.cs", "C#", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 27, 193
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Data/TenantDbContext.cs", "C#", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Events/Publisher/TenantEventPublisher.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 45
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/LS.TenantApi.csproj", "XML", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Mapping/MappingConfig.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Migrations/20251029031154_Initialization_LS.TenantApi.Designer.cs", "C#", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 63
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Migrations/20251029031154_Initialization_LS.TenantApi.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 40
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Migrations/TenantDbContextModelSnapshot.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 60
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Model/Dtos/TenantAdminSignupDto.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Model/Dtos/TenantDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Model/Entities/Tenant.cs", "C#", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Program.cs", "C#", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 122
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Services/IServices/ITenantRepository.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.TenantApi/Services/TenantRepository.cs", "C#", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 59
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/Events/TenantSubscriber.cs", "C#", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 143
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/EventsDto/AuditLogEventsDto/AuditLogEventDto.cs", "C#", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/EventsDto/AuthEventsDto/TenantAdminSignUpEventDto.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/LS.WorkerService.csproj", "XML", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 65
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/Program.cs", "C#", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 94
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.WorkerService/Worker.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"Total", "-", 5166, 1014, 378, 216, 25, 60, 2360, 5257, 130, 1373, 0, 7, 22, 3, 13, 1092, 2387, 19503
